StartDate,EndDate,Duration__in_seconds_,Finished,agecat,female,educ,white,black,hispanic,sthasian,othasian,arab,other,marriage,kids,cvbless,cvself,cvother,cvconseq,cvexagg,cvmanmade,cvpunish,cvwakeup,cvtest,cvaction,signdoj,chinapunish,stillpunish,cvunfold,ui1,ui2,ui3,feardeath,disrupt,miss1,miss2,miss3,miss4,miss5,miss6,miss7,comfself,comfkids,comfspou,comfold,pray,quranread,grateful,livefam,fam_conc,si_conc,rquran_cope,lquran_cope,dua_cope,forgive_cope,pray_cope,lecture_cope,breathe_cope,exercise_cope,walk_cope,famtime_cope,famphone_cope,donate_cope,buy_cope,entertain_cope,eat_cope,donate,anxious,nervous,calm,chknews,mas_fri,mas_5x,mas_close,mas_trust,gia_approve,gia_bad,gia_trouble,connect,ti_punish,ti_endtim,ti_mankid,ti_manmar,ti_stress,ti_isleth,ti_fam,ti_worship,ti_trials,ti_parntng,ti_grateful,ti_calm,ti_epidem,ti_uncertnty,ti_famcon,word_w,word_h,tpsent,tpsentscore,word_hsent,word_hsentscore,word_hsentpol,cope_relig,cope_social,cope_neg,ui,uintol,rcalm,mhealth,cvfear,outlook_pos,outlook_neg,married,pray5
13803817292,13803817928,635,1. True,2. 18 - 24,Male,1. Less than high school degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,2. A little concerned,3. Somewhat concerned,5. Extremely concerned,3. Somewhat exaggerated,Might or might not,2. A little,5. A great deal,4. A lot,4. A lot,1. None at all,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",5. Strongly agree,4. Somewhat agree,5. Strongly agree,3. Somewhat afraid,2. A little upset,4. 4,5. 5,1. 1,2. 2,6. 6,7. 7,3. 3,Extremely comfortable,,,Neutral,4. 5,5. Daily,Sometimes,Yes,4. Somewhat positive,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,1. Extremely unreasonable,1. Extremely unreasonable,2. No,1. None at all,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Illiterate people in Bangladesh are going to kill all Bangladeshis,I'm not really hopeful about this,Negative,-1,Negative,-2,0,3,0,0,4.6666665,0.33333349,1,1.6666666,3.3333333,No,Yes,No,Yes
13803816975,13803817931,955,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,3. Somewhat concerned,3. Somewhat concerned,3. Somewhat concerned,2. A little exaggerated,Might or might not,2. A little,4. A lot,4. A lot,3. A moderate amount,2. A little,2. A little,2. A little,5. I really have no idea,3. Neither agree nor disagree,2. Somewhat disagree,3. Neither agree nor disagree,4. Quite afraid,1. Not at all upset,2. 2,3. 3,5. 5,1. 1,4. 4,7. 7,6. 6,Somewhat comfortable,,,Extremely comfortable,3. 3 to 4,1. Hardly ever,Sometimes,Yes,4. Somewhat positive,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Somewhat likely,3. About half the time,3. About half the time,2. Sometimes,3. About half the time,5. Extremely reasonable,5. Extremely reasonable,2. No,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Family,,Negative,-1,,,,0,0,0,2.6666667,2.3333333,3,3,3,No,No,No,No
13803817094,13803817933,838,1. True,5. 45 - 54,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,5. A great deal,4. Quite concerned,4. Quite concerned,4. Quite concerned,3. Somewhat exaggerated,Definitely not,5. A great deal,5. A great deal,5. A great deal,5. A great deal,3. A moderate amount,3. A moderate amount,5. A great deal,5. I really have no idea,2. Somewhat disagree,2. Somewhat disagree,2. Somewhat disagree,2. A little afraid,2. A little upset,4. 4,5. 5,1. 1,2. 2,3. 3,6. 6,7. 7,Neutral,Neutral,Neutral,Neutral,3. 3 to 4,3. At least once a week,Very often,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Quite likely,2. Sometimes,2. Sometimes,4. Most of the time,4. Most of the time,1. Extremely unreasonable,3. Neutral,3. Not sure,3. A moderate amount,5. Strongly agree,3. Neither agree nor disagree,2. Somewhat disagree,Somewhat better,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Infectious,Vaccination,Negative,-1,Positive,1,0,5,2,1,2,3,1,1.6666666,4,No,No,Yes,No
13803816703,13803817977,1274,1. True,2. 18 - 24,Female,2. High school graduate (high school diploma or equivalent including GED),Yes,No,No,No,No,No,No,1. Single,No,5. A great deal,2. A little concerned,3. Somewhat concerned,4. Quite concerned,1. Not at all exaggerated,Probably yes,3. A moderate amount,4. A lot,4. A lot,3. A moderate amount,3. A moderate amount,4. A lot,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,3. Neither agree nor disagree,2. Somewhat disagree,1. Not afraid at all,5. Very upset,4. 4,5. 5,3. 3,1. 1,2. 2,6. 6,7. 7,Neutral,Neutral,Neutral,Neutral,5. 5 + sunnahs,5. Daily,Very often,Yes,3. Neither positive nor negative,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Extreme likely,2. Sometimes,3. About half the time,3. About half the time,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,,,,,,,,2,0,0,3,2,2,2.3333333,3,Yes,No,No,Yes
13803816951,13803818095,1143,1. True,2. 18 - 24,Male,2. High school graduate (high school diploma or equivalent including GED),No,Yes,No,No,No,No,No,1. Single,No,4. A lot,1. Not at all concerned,2. A little concerned,2. A little concerned,4. Quite exaggerated,Might or might not,3. A moderate amount,4. A lot,3. A moderate amount,2. A little,3. A moderate amount,3. A moderate amount,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,1. Strongly disagree,4. Somewhat agree,1. Not afraid at all,5. Very upset,3. 3,2. 2,1. 1,4. 4,5. 5,6. 6,7. 7,Somewhat uncomfortable,Extremely comfortable,,Extremely comfortable,5. 5 + sunnahs,5. Daily,Quite often,No,,,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Somewhat likely,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,4. Somewhat reasonable,4. Somewhat reasonable,1. Yes,4. A lot,5. Strongly agree,3. Neither agree nor disagree,1. Strongly disagree,Much better,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,What am worried about is That Corronavirus is contagious and dangerous.,what am hopefully for when i had people Recovered from corronaviruse after they test positive,Negative,-1,Positive,3,0,5,1,0,2.6666667,2.3333333,1,1.6666666,1.6666666,Yes,No,No,Yes
13803817988,13803818281,293,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,5. Extremely concerned,5. Extremely concerned,5. Extremely concerned,4. Quite exaggerated,Might or might not,2. A little,5. A great deal,5. A great deal,4. A lot,5. A great deal,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,5. Strongly agree,5. Strongly agree,3. Somewhat afraid,5. Very upset,2. 2,1. 1,5. 5,3. 3,4. 4,6. 6,7. 7,Somewhat uncomfortable,,,Extremely uncomfortable,4. 5,4. More than once a week,Sometimes,Yes,4. Somewhat positive,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Quite likely,5. Always,5. Always,3. About half the time,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,2. Somewhat disagree,3. Neither agree nor disagree,Somewhat better,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,,,Negative,-1,,,,5,0,1,4,1,2,4,5,No,Yes,No,Yes
13803817686,13803818307,621,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,No,No,No,Yes,2. Married,No,4. A lot,2. A little concerned,3. Somewhat concerned,4. Quite concerned,4. Quite exaggerated,Might or might not,2. A little,4. A lot,4. A lot,3. A moderate amount,3. A moderate amount,,1. None at all,5. I really have no idea,3. Neither agree nor disagree,2. Somewhat disagree,2. Somewhat disagree,2. A little afraid,1. Not at all upset,3. 3,4. 4,5. 5,1. 1,2. 2,6. 6,7. 7,Somewhat comfortable,,Extremely comfortable,,4. 5,5. Daily,Quite often,Yes,5. Extremely positive,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not likely at all,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,1. Extremely unreasonable,3. Neutral,2. No,4. A lot,4. Somewhat agree,2. Somewhat disagree,2. Somewhat disagree,About the same,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Uncertainty of everything,Major changes after this trial on humanity,,,Neutral,0,0,0,0,0,2.3333333,2.6666667,1,1.6666666,3,No,No,Yes,Yes
13803817824,13803818353,529,1. True,4. 35 - 44,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,5. Extremely concerned,5. Extremely concerned,1. Not at all exaggerated,Might or might not,1. None at all,5. A great deal,5. A great deal,5. A great deal,3. A moderate amount,1. None at all,1. None at all,5. I really have no idea,3. Neither agree nor disagree,1. Strongly disagree,1. Strongly disagree,2. A little afraid,1. Not at all upset,4. 4,7. 7,1. 1,2. 2,3. 3,5. 5,6. 6,Neutral,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,Yes,5. Extremely positive,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Extreme likely,1. Never,1. Never,5. Always,2. Sometimes,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Getting my eldery parents sick,Forgiveness of sins,Negative,-1,Positive,1,1,6,2,0,1.6666666,3.3333335,0,0.66666669,4.3333335,No,No,Yes,Yes
13803817699,13803818368,669,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,No,No,Yes,Yes,1. Single,No,3. A moderate amount,4. Quite concerned,5. Extremely concerned,5. Extremely concerned,3. Somewhat exaggerated,Might or might not,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,4. A lot,2. A little,"4. Things will turn out terribly, with catastrophic loss of life and societal outcomes",4. Somewhat agree,4. Somewhat agree,5. Strongly agree,5. Extremely afraid,2. A little upset,1. 1,3. 3,4. 4,2. 2,5. 5,7. 7,6. 6,Somewhat uncomfortable,,,Extremely comfortable,4. 5,1. Hardly ever,Sometimes,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Not likely at all,4. Most of the time,4. Most of the time,2. Sometimes,5. Always,2. Somewhat unreasonable,2. Somewhat unreasonable,3. Not sure,4. A lot,2. Somewhat disagree,1. Strongly disagree,2. Somewhat disagree,Somewhat better,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,My parents,Better faith,,,Positive,6,0,5,0,0,4.3333335,0.66666651,3,3.6666667,4.6666665,No,Yes,No,Yes
13803817399,13803818369,969,1. True,2. 18 - 24,Female,3. Some college but no degree,No,Yes,No,No,No,No,Yes,1. Single,No,3. A moderate amount,4. Quite concerned,5. Extremely concerned,5. Extremely concerned,1. Not at all exaggerated,Might or might not,2. A little,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,3. Neither agree nor disagree,5. Strongly agree,4. Quite afraid,4. Quite upset,3. 3,2. 2,4. 4,1. 1,5. 5,6. 6,7. 7,Extremely comfortable,,,Neutral,2. 1 to 2,1. Hardly ever,Very often,Yes,5. Extremely positive,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Extreme likely,4. Most of the time,4. Most of the time,3. About half the time,5. Always,5. Extremely reasonable,5. Extremely reasonable,2. No,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,"Sorry I can’t make this one word but, I’m most worried that I did not do enough for Allah as I should have, and if the end of the world really is happening I’d be so disappointed in myself. Although I don’t pray and read Q’uran everyd",This makes me hopeful that when times pass I will learn the importance of how precious life is and how the hereafter is near so I have to prepare because having regret for not doing enough isn’t going to benefit me in anyway.,Neutral,0,Positive,3,1,4,2,2,4,1,2,3.3333333,4.6666665,Yes,No,No,No
13803818049,13803818553,504,1. True,3. 25 - 34,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,No,Yes,No,No,2. Married,No,3. A moderate amount,2. A little concerned,4. Quite concerned,4. Quite concerned,2. A little exaggerated,Definitely not,1. None at all,4. A lot,3. A moderate amount,2. A little,3. A moderate amount,1. None at all,1. None at all,5. I really have no idea,3. Neither agree nor disagree,2. Somewhat disagree,2. Somewhat disagree,3. Somewhat afraid,1. Not at all upset,3. 3,4. 4,5. 5,2. 2,1. 1,6. 6,7. 7,Somewhat comfortable,,,Extremely comfortable,4. 5,3. At least once a week,Quite often,Yes,5. Extremely positive,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Not likely at all,2. Sometimes,1. Never,4. Most of the time,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,4. A lot,4. Somewhat agree,1. Strongly disagree,2. Somewhat disagree,About the same,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,My father contacting the virus,That most people are improving,,,Positive,5,0,3,1,0,2.3333333,2.6666667,1,1.3333334,3.3333333,No,No,Yes,Yes
13803817915,13803818588,673,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,2. A little,5. Extremely concerned,5. Extremely concerned,3. Somewhat concerned,2. A little exaggerated,Definitely not,1. None at all,2. A little,5. A great deal,3. A moderate amount,3. A moderate amount,,3. A moderate amount,"4. Things will turn out terribly, with catastrophic loss of life and societal outcomes",3. Neither agree nor disagree,2. Somewhat disagree,2. Somewhat disagree,3. Somewhat afraid,2. A little upset,6. 6,2. 2,5. 5,3. 3,1. 1,4. 4,7. 7,Extremely comfortable,Extremely comfortable,Somewhat uncomfortable,Somewhat uncomfortable,4. 5,5. Daily,Quite often,Yes,4. Somewhat positive,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Not likely at all,2. Sometimes,2. Sometimes,3. About half the time,4. Most of the time,1. Extremely unreasonable,2. Somewhat unreasonable,1. Yes,2. A little,4. Somewhat agree,2. Somewhat disagree,1. Strongly disagree,Somewhat worse,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Infection of family members,Iman,,,Positive,1,0,2,1,0,2.3333333,2.6666667,2,2,4.3333335,No,Yes,Yes,Yes
13803818076,13803818600,524,1. True,4. 35 - 44,Female,4. Bachelor's degree,Yes,No,No,No,No,No,No,2. Married,No,4. A lot,1. Not at all concerned,2. A little concerned,4. Quite concerned,4. Quite exaggerated,Probably not,1. None at all,2. A little,1. None at all,4. A lot,1. None at all,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,2. Somewhat disagree,3. Neither agree nor disagree,3. Somewhat afraid,2. A little upset,2. 2,4. 4,3. 3,1. 1,5. 5,6. 6,7. 7,Extremely comfortable,,Neutral,,4. 5,3. At least once a week,Quite often,Yes,3. Neither positive nor negative,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Extreme likely,1. Never,1. Never,4. Most of the time,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Economy,Unity,Negative,-1,Positive,1,0,2,2,2,2.6666667,2.3333333,1,1,2.3333333,Yes,No,Yes,Yes
13803818093,13803818670,576,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,No,No,Yes,No,2. Married,Yes,3. A moderate amount,2. A little concerned,2. A little concerned,3. Somewhat concerned,1. Not at all exaggerated,Probably yes,2. A little,4. A lot,4. A lot,4. A lot,2. A little,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,3. Neither agree nor disagree,2. A little afraid,2. A little upset,1. 1,5. 5,4. 4,2. 2,3. 3,6. 6,7. 7,Somewhat comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,2. 1 to 2,4. More than once a week,Very often,Yes,4. Somewhat positive,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Extreme likely,2. Sometimes,2. Sometimes,3. About half the time,4. Most of the time,1. Extremely unreasonable,2. Somewhat unreasonable,1. Yes,2. A little,4. Somewhat agree,2. Somewhat disagree,1. Strongly disagree,Somewhat better,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Transmission,Unity,,,Positive,1,0,3,1,2,2.3333333,2.6666667,2,2,2.3333333,Yes,No,Yes,No
13803818357,13803818843,486,1. True,3. 25 - 34,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,2. Married,Yes,1. None at all,2. A little concerned,3. Somewhat concerned,3. Somewhat concerned,2. A little exaggerated,Definitely not,2. A little,5. A great deal,4. A lot,2. A little,4. A lot,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,4. Somewhat agree,5. Strongly agree,2. A little afraid,2. A little upset,2. 2,3. 3,4. 4,5. 5,1. 1,7. 7,6. 6,Extremely comfortable,Extremely comfortable,Extremely comfortable,,1. 0,1. Hardly ever,Sometimes,Yes,5. Extremely positive,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Extreme likely,2. Sometimes,2. Sometimes,2. Sometimes,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,5. Strongly agree,5. Strongly agree,Much better,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,,,,,,,,2,2,0,3.3333333,1.6666667,3,2.3333333,2.6666667,Yes,No,Yes,No
13803818144,13803818844,700,1. True,1. Under 18,Female,1. Less than high school degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,4. Quite concerned,4. Quite concerned,4. Quite concerned,4. Quite exaggerated,Definitely not,2. A little,3. A moderate amount,4. A lot,3. A moderate amount,4. A lot,5. A great deal,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,4. Somewhat agree,5. Strongly agree,3. Somewhat afraid,4. Quite upset,4. 4,2. 2,5. 5,1. 1,3. 3,6. 6,7. 7,Neutral,,,Neutral,3. 3 to 4,2. At least once a month,Rarely,Yes,3. Neither positive nor negative,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Not likely at all,4. Most of the time,4. Most of the time,2. Sometimes,4. Most of the time,3. Neutral,3. Neutral,1. Yes,5. A great deal,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,About the same,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Food,Blessings,Negative,-1,Positive,5,0,3,1,1,4.3333335,0.66666651,3,3.6666667,4,Yes,No,No,No
13803818362,13803818858,496,1. True,4. 35 - 44,Male,3. Some college but no degree,No,No,No,Yes,No,No,No,2. Married,Yes,5. A great deal,1. Not at all concerned,1. Not at all concerned,1. Not at all concerned,1. Not at all exaggerated,Definitely not,1. None at all,5. A great deal,5. A great deal,1. None at all,5. A great deal,1. None at all,1. None at all,"4. Things will turn out terribly, with catastrophic loss of life and societal outcomes",1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,1. Not afraid at all,3. Somewhat upset,3. 3,4. 4,1. 1,2. 2,6. 6,7. 7,5. 5,Neutral,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,4. More than once a week,Very often,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Extreme likely,1. Never,1. Never,5. Always,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Community,Tawakkul,,,Positive,1,0,6,2,1,1,4,0,0.66666669,1,No,Yes,Yes,Yes
13803818088,13803818859,770,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,,2. A little concerned,3. Somewhat concerned,3. Somewhat exaggerated,Might or might not,2. A little,4. A lot,3. A moderate amount,2. A little,3. A moderate amount,2. A little,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,2. Somewhat disagree,4. Quite afraid,1. Not at all upset,5. 5,4. 4,3. 3,1. 1,2. 2,6. 6,7. 7,Somewhat comfortable,Neutral,Neutral,Extremely comfortable,5. 5 + sunnahs,5. Daily,Quite often,Yes,3. Neither positive nor negative,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Quite likely,1. Never,1. Never,4. Most of the time,3. About half the time,2. Somewhat unreasonable,3. Neutral,3. Not sure,4. A lot,4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Its spreading/multiplying speed,Allah’s help and Allah’s qadr behind all this,Neutral,0,Positive,2,0,4,2,0,2,3,1,1,2.5,Yes,No,No,Yes
13803818420,13803818875,454,1. True,4. 35 - 44,Male,4. Bachelor's degree,Yes,No,No,No,No,No,No,2. Married,Yes,4. A lot,2. A little concerned,3. Somewhat concerned,3. Somewhat concerned,3. Somewhat exaggerated,Definitely not,2. A little,3. A moderate amount,4. A lot,3. A moderate amount,2. A little,1. None at all,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,2. Somewhat disagree,3. Neither agree nor disagree,3. Somewhat afraid,3. Somewhat upset,2. 2,1. 1,3. 3,4. 4,5. 5,6. 6,7. 7,Neutral,Extremely comfortable,Extremely comfortable,,5. 5 + sunnahs,5. Daily,Sometimes,Yes,5. Extremely positive,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Somewhat likely,2. Sometimes,2. Sometimes,2. Sometimes,4. Most of the time,4. Somewhat reasonable,4. Somewhat reasonable,2. No,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Uncertainty,Inspiration,,,Positive,5,0,2,0,0,3,2,3,2.3333333,2.6666667,Yes,No,Yes,Yes
